row_number,reason,manufacturer_name,airbus_material,manufacturer_part_number,cage_code,standard
1012735,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012736,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012737,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012738,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012739,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012740,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012741,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012742,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012743,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012744,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012745,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012746,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012747,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012748,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012749,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012750,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012751,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012752,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012753,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012754,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012755,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012756,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012757,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012758,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012759,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012760,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012761,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012762,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012763,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012764,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012765,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012766,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012767,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012768,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012769,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012770,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012771,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012772,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012773,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012774,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012775,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012776,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012777,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012778,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012779,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012780,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012781,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012782,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012783,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012784,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012785,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012786,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012787,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012788,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012789,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012790,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012791,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012792,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012793,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012794,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012795,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012796,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012797,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012798,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012799,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012800,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012801,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012802,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012803,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012804,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012805,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012806,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012807,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012808,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012809,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012810,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012811,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012812,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012813,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012814,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012815,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012816,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012817,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012818,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012819,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012820,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012821,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012822,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012823,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012824,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012825,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012826,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012827,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012828,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012829,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012830,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012831,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012832,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012833,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012834,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012835,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012836,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012837,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012838,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012839,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012840,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012841,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012842,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012843,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012844,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012845,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012846,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012847,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012848,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012849,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012850,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012851,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012852,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012853,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012854,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012855,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012856,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012857,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012858,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012859,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012860,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012861,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012862,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012863,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012864,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012865,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012866,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012867,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012868,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012869,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012870,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012871,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012872,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012873,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012874,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012875,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012876,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012877,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012878,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012879,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012880,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012881,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012882,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012883,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012884,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012885,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012886,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012887,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012888,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012889,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012890,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012891,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012892,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012893,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012894,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012895,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012896,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012897,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012898,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012899,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012900,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012901,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012902,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012903,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012904,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012905,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012906,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012907,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012908,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012909,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012910,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012911,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012912,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012913,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012914,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012915,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012916,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012917,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012918,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012919,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012920,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012921,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012922,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012923,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012924,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012925,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012926,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012927,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012928,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012929,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012930,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012931,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012932,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012933,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012934,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012935,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012936,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012937,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012938,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012939,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012940,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012941,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012942,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012943,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012944,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012945,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012946,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012947,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012948,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012949,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012950,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012951,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012952,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012953,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012954,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012955,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012956,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012957,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012958,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012959,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012960,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012961,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012962,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012963,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012964,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012965,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012966,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012967,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012968,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012969,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012970,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012971,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012972,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012973,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
